date,time,tag,detail
"2026-08-21","07:59:35","[ANPR_EVENT]","plate=0255СДД  conf=46%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","07:59:34","[ANPR_EVENT]","plate=5207УНЕ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:59:26","[ANPR_EVENT]","plate=0445УЕА  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","07:59:25","[ANPR_EVENT]","plate=8265ДАУ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","07:59:24","[ANPR_EVENT]","plate=3993УАМ  conf=82%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:59:22","[ANPR_EVENT]","plate=9009ӨВА  conf=86%  dir=enter  lot=""100 айл орос кабел""  cam=44"
"2026-08-21","07:59:19","[ANPR_EVENT]","plate=2181ХӨН  conf=94%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","07:59:07","[ANPR_EVENT]","plate=3111УНВ  conf=74%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","07:59:06","[ANPR_EVENT]","plate=1815УКК  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","07:59:06","[ANPR_EVENT]","plate=9331УАМ  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","07:59:06","[ANPR_EVENT]","plate=9778УНН  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","07:59:05","[ANPR_EVENT]","plate=1011УЕЕ  conf=78%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:59:05","[ANPR_EVENT]","plate=9387УЕН  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:59:03","[ANPR_EVENT]","plate=3141ЦГА  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","07:58:59","[ANPR_EVENT]","plate=0255ССД  conf=54%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","07:58:56","[ANPR_EVENT]","plate=8195УАВ  conf=90%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","07:58:54","[ANPR_EVENT]","plate=6597УАЕ  conf=78%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","07:58:52","[ANPR_EVENT]","plate=4317УЕУ  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:58:50","[ANPR_EVENT]","plate=6317УАМ  conf=94%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","07:58:40","[ANPR_EVENT]","plate=9453УАМ  conf=90%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","07:58:40","[ANPR_EVENT]","plate=7395УБХ  conf=74%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","07:58:38","[ANPR_EVENT]","plate=9297УКС  conf=90%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","07:58:37","[ANPR_EVENT]","plate=6093УКМ  conf=90%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:58:35","[ANPR_EVENT]","plate=3987УНУ  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:58:34","[ANPR_EVENT]","plate=3344УНЛ  conf=90%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","07:58:32","[ANPR_EVENT]","plate=5981УЕХ  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","07:58:31","[ANPR_EVENT]","plate=9603УЕМ  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","07:58:30","[ANPR_EVENT]","plate=4621УАМ  conf=82%  dir=enter  lot=""MonnisBuilding""  cam=16"
"2026-08-21","07:58:28","[ANPR_EVENT]","plate=2992УЕТ  conf=90%  dir=enter  lot=""гэгээнтэн хойд""  cam=72"
"2026-08-21","07:58:27","[ANPR_EVENT]","plate=0607УАМ  conf=86%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","07:58:14","[ANPR_EVENT]","plate=0729УЕМ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:58:11","[ANPR_EVENT]","plate=4317УЕУ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","07:58:08","[ANPR_EVENT]","plate=6555УБМ  conf=86%  dir=enter  lot=""MonnisBuilding""  cam=16"
"2026-08-21","07:58:07","[ANPR_EVENT]","plate=6163УБП  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","07:58:07","[ANPR_EVENT]","plate=7719УАО  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:58:03","[ANPR_EVENT]","plate=7879УКВ  conf=86%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:58:00","[ANPR_EVENT]","plate=2595ЭД  conf=50%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","07:57:57","[ANPR_EVENT]","plate=8513УНЛ  conf=98%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:57:56","[ANPR_EVENT]","plate=0040УБЦ  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","07:57:56","[ANPR_EVENT]","plate=5974УАА  conf=74%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:57:54","[ANPR_EVENT]","plate=6597УАЕ  conf=86%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","07:57:49","[ANPR_EVENT]","plate=6119УАК  conf=78%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","07:57:49","[ANPR_EVENT]","plate=6593УНО  conf=90%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:57:48","[ANPR_EVENT]","plate=3789УНО  conf=90%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","07:57:45","[ANPR_EVENT]","plate=7995УБО  conf=78%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","07:57:45","[ANPR_EVENT]","plate=4255УКР  conf=86%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","07:57:38","[ANPR_EVENT]","plate=6908УЕН  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","07:57:35","[ANPR_EVENT]","plate=2071УЕУ  conf=90%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","07:57:33","[ANPR_EVENT]","plate=7021УАО  conf=86%  dir=enter  lot=""100 айл орос кабел""  cam=44"
"2026-08-21","07:57:33","[ANPR_EVENT]","plate=9152УЕЕ  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:57:32","[ANPR_EVENT]","plate=8899УНА  conf=46%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:57:32","[ANPR_EVENT]","plate=0539УЕТ  conf=90%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","07:57:31","[ANPR_EVENT]","plate=9603УЕМ  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","07:57:30","[ANPR_EVENT]","plate=6017СҮА  conf=90%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","07:57:29","[ANPR_EVENT]","plate=7929УКС  conf=82%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","07:57:29","[ANPR_EVENT]","plate=7377УБЦ  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:57:27","[ANPR_EVENT]","plate=5650УАВ  conf=90%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","07:57:26","[ANPR_EVENT]","plate=7009УАМ  conf=74%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","07:57:25","[ANPR_EVENT]","plate=5513УКС  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","07:57:23","[ANPR_EVENT]","plate=1404ДК  conf=82%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","07:57:22","[ANPR_EVENT]","plate=9742УБР  conf=90%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","07:57:20","[ANPR_EVENT]","plate=6898УАМ  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:57:20","[ANPR_EVENT]","plate=8059ЭД  conf=58%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","07:57:18","[ANPR_EVENT]","plate=2827ТӨВ  conf=90%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","07:57:14","[ANPR_EVENT]","plate=6289УНЕ  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","07:57:10","[ANPR_EVENT]","plate=8483УНТ  conf=90%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:57:10","[ANPR_EVENT]","plate=8265ДАУ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:57:09","[ANPR_EVENT]","plate=7189УКО  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","07:57:06","[ANPR_EVENT]","plate=8899УНА  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","07:57:04","[ANPR_EVENT]","plate=7171УНТ  conf=82%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","07:57:04","[ANPR_EVENT]","plate=5941УАУ  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:57:00","[ANPR_EVENT]","plate=1189УКК  conf=86%  dir=enter  lot=""Маргад""  cam=46"
"2026-08-21","07:56:58","[ANPR_EVENT]","plate=7919ӨВХ  conf=90%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","07:56:55","[ANPR_EVENT]","plate=2613УНР  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:56:53","[ANPR_EVENT]","plate=2091УЕТ  conf=78%  dir=exit  lot=""Спорт""  cam=79"
"2026-08-21","07:56:43","[ANPR_EVENT]","plate=7626УБЦ  conf=90%  dir=exit  lot=""Ялалт""  cam=29"
"2026-08-21","07:56:42","[ANPR_EVENT]","plate=4301УАА  conf=86%  dir=exit  lot=""Спорт""  cam=79"
"2026-08-21","07:56:41","[ANPR_EVENT]","plate=6706УК  conf=78%  dir=enter  lot=""Раш булаг""  cam=34"
"2026-08-21","07:56:41","[ANPR_EVENT]","plate=3215УБЗ  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","07:56:40","[ANPR_EVENT]","plate=7717УББ  conf=66%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","07:56:38","[ANPR_EVENT]","plate=9599УАУ  conf=86%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","07:56:27","[ANPR_EVENT]","plate=9249УБП  conf=86%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","07:56:25","[ANPR_EVENT]","plate=8025СЭА  conf=82%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","07:56:23","[ANPR_EVENT]","plate=9275УНВ  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","07:56:22","[ANPR_EVENT]","plate=3757УБМ  conf=78%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","07:56:19","[ANPR_EVENT]","plate=7935УБН  conf=86%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","07:56:18","[ANPR_EVENT]","plate=9195УБГ  conf=90%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","07:56:16","[ANPR_EVENT]","plate=6375УЕА  conf=78%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","07:56:15","[ANPR_EVENT]","plate=8955УБЭ  conf=86%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:56:14","[ANPR_EVENT]","plate=5997УЕС  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:56:14","[ANPR_EVENT]","plate=0935УБИ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","07:56:09","[ANPR_EVENT]","plate=2233УБН  conf=86%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","07:56:03","[ANPR_EVENT]","plate=1053УАК  conf=94%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","07:56:00","[ANPR_EVENT]","plate=9587УБЕ  conf=94%  dir=exit  lot=""Спорт""  cam=79"
"2026-08-21","07:55:57","[ANPR_EVENT]","plate=8771УКО  conf=86%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:55:54","[ANPR_EVENT]","plate=1127УАК  conf=86%  dir=enter  lot=""MonnisBuilding""  cam=16"
"2026-08-21","07:55:50","[ANPR_EVENT]","plate=5755СЭН  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","07:55:46","[ANPR_EVENT]","plate=6319УКС  conf=78%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","07:55:45","[ANPR_EVENT]","plate=0021ДУЭ  conf=82%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:55:44","[ANPR_EVENT]","plate=8703УЕЕ  conf=94%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","07:55:43","[ANPR_EVENT]","plate=4317УЕУ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:55:42","[ANPR_EVENT]","plate=3866УАТ  conf=86%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","07:55:41","[ANPR_EVENT]","plate=9337УКА  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:55:34","[ANPR_EVENT]","plate=4557УНИ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:55:33","[ANPR_EVENT]","plate=8959УЕА  conf=90%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","07:55:32","[ANPR_EVENT]","plate=8384УК  conf=42%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","07:55:29","[ANPR_EVENT]","plate=3391УЕН  conf=90%  dir=exit  lot=""MonnisBuilding""  cam=17"
"2026-08-21","07:55:26","[ANPR_EVENT]","plate=1279УБС  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:55:26","[ANPR_EVENT]","plate=1099УАМ  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:55:26","[ANPR_EVENT]","plate=2935УЕЕ  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","07:55:25","[ANPR_EVENT]","plate=0579УАР  conf=54%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","07:55:24","[ANPR_EVENT]","plate=8133УНХ  conf=90%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","07:55:22","[ANPR_EVENT]","plate=1181УНН  conf=62%  dir=exit  lot=""Спорт""  cam=79"
"2026-08-21","07:55:21","[ANPR_EVENT]","plate=8393УКС  conf=94%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","07:55:19","[ANPR_EVENT]","plate=6319УКС  conf=86%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","07:55:19","[ANPR_EVENT]","plate=7430УБТ  conf=86%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:55:18","[ANPR_EVENT]","plate=0019УБЯ  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:55:16","[ANPR_EVENT]","plate=9097УНО  conf=86%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","07:55:15","[ANPR_EVENT]","plate=6005УНД  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","07:55:15","[ANPR_EVENT]","plate=2037УНТ  conf=86%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","07:55:14","[ANPR_EVENT]","plate=0397УАТ  conf=86%  dir=enter  lot=""MonnisBuilding""  cam=16"
"2026-08-21","07:55:14","[ANPR_EVENT]","plate=3480УНӨ  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","07:55:13","[ANPR_EVENT]","plate=4821УАА  conf=90%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","07:55:04","[ANPR_EVENT]","plate=3878УАС  conf=94%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","07:55:02","[ANPR_EVENT]","plate=5349УКС  conf=78%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","07:55:02","[ANPR_EVENT]","plate=6385УНЭ  conf=94%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","07:54:58","[ANPR_EVENT]","plate=4825УЕУ  conf=98%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:54:56","[ANPR_EVENT]","plate=2133УНЕ  conf=94%  dir=exit  lot=""Ялалт""  cam=29"
"2026-08-21","07:54:56","[ANPR_EVENT]","plate=0125УБИ  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:54:50","[ANPR_EVENT]","plate=8899УНА  conf=86%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:54:49","[ANPR_EVENT]","plate=5745УНМ  conf=22%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","07:54:48","[ANPR_EVENT]","plate=3405ДАХ  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","07:54:48","[ANPR_EVENT]","plate=4745УКО  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:54:47","[ANPR_EVENT]","plate=9487УНА  conf=86%  dir=enter  lot=""100 айл орос кабел""  cam=44"
"2026-08-21","07:54:42","[ANPR_EVENT]","plate=4359ДАУ  conf=82%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:54:40","[ANPR_EVENT]","plate=2111УБГ  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:54:33","[ANPR_EVENT]","plate=7925УАЕ  conf=78%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","07:54:30","[ANPR_EVENT]","plate=8839УБС  conf=94%  dir=exit  lot=""Ялалт""  cam=29"
"2026-08-21","07:54:27","[ANPR_EVENT]","plate=4481УНХ  conf=90%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","07:54:24","[ANPR_EVENT]","plate=7714УНК  conf=90%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","07:54:24","[ANPR_EVENT]","plate=8671УБО  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:54:19","[ANPR_EVENT]","plate=1319УАВ  conf=90%  dir=exit  lot=""Ялалт""  cam=29"
"2026-08-21","07:54:17","[ANPR_EVENT]","plate=1029УБЭ  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","07:54:15","[ANPR_EVENT]","plate=3277УББ  conf=90%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","07:54:15","[ANPR_EVENT]","plate=2821УНУ  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:54:13","[ANPR_EVENT]","plate=0574УКК  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:54:07","[ANPR_EVENT]","plate=1756УДИ  conf=82%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","07:54:07","[ANPR_EVENT]","plate=8384УК  conf=14%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","07:54:06","[ANPR_EVENT]","plate=6645УКУ  conf=54%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","07:54:05","[ANPR_EVENT]","plate=8959УЕЕ  conf=98%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:54:05","[ANPR_EVENT]","plate=8393УКС  conf=90%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","07:54:02","[ANPR_EVENT]","plate=0283УАТ  conf=78%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:54:00","[ANPR_EVENT]","plate=5129УАС  conf=94%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","07:53:56","[ANPR_EVENT]","plate=5655УАТ  conf=86%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","07:53:55","[ANPR_EVENT]","plate=6779УЕВ  conf=86%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","07:53:54","[ANPR_EVENT]","plate=6611УБҮ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:53:52","[ANPR_EVENT]","plate=6225УБҮ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:53:52","[ANPR_EVENT]","plate=6625УНЭ  conf=86%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","07:53:49","[ANPR_EVENT]","plate=6115УНБ  conf=86%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","07:53:48","[ANPR_EVENT]","plate=4721УКК  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","07:53:45","[ANPR_EVENT]","plate=0729УЕМ  conf=82%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","07:53:44","[ANPR_EVENT]","plate=6837УБО  conf=86%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","07:53:44","[ANPR_EVENT]","plate=0199УЕХ  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","07:53:41","[ANPR_EVENT]","plate=9199УКУ  conf=90%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","07:53:40","[ANPR_EVENT]","plate=1187УНЯ  conf=86%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","07:53:40","[ANPR_EVENT]","plate=5058УАЕ  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","07:53:39","[ANPR_EVENT]","plate=9899УЕК  conf=78%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:53:38","[ANPR_EVENT]","plate=4941УБЧ  conf=62%  dir=exit  lot=""100 айл эмнэлэг""  cam=71"
"2026-08-21","07:53:36","[ANPR_EVENT]","plate=6643УАО  conf=90%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","07:53:36","[ANPR_EVENT]","plate=9631УАО  conf=82%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","07:53:35","[ANPR_EVENT]","plate=9981УКУ  conf=86%  dir=exit  lot=""Ялалт""  cam=29"
"2026-08-21","07:53:32","[ANPR_EVENT]","plate=1727УКА  conf=46%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:53:31","[ANPR_EVENT]","plate=1343УНК  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","07:53:27","[ANPR_EVENT]","plate=5016УАУ  conf=78%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:53:20","[ANPR_EVENT]","plate=6323УАТ  conf=78%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","07:53:18","[ANPR_EVENT]","plate=5868УБУ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:53:18","[ANPR_EVENT]","plate=5617УБН  conf=94%  dir=enter  lot=""Маргад""  cam=46"
"2026-08-21","07:53:16","[ANPR_EVENT]","plate=4741УАЕ  conf=78%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","07:53:13","[ANPR_EVENT]","plate=9899УНЛ  conf=90%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","07:53:05","[ANPR_EVENT]","plate=4827УБЛ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","07:53:04","[ANPR_EVENT]","plate=3713УЕН  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:53:04","[ANPR_EVENT]","plate=9961УАО  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","07:52:56","[ANPR_EVENT]","plate=0807ДА  conf=34%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","07:52:51","[ANPR_EVENT]","plate=5669УАУ  conf=74%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:52:50","[ANPR_EVENT]","plate=9971УАА  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","07:52:50","[ANPR_EVENT]","plate=9597УБА  conf=90%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","07:52:48","[ANPR_EVENT]","plate=0577УБМ  conf=78%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","07:52:43","[ANPR_EVENT]","plate=9433УБВ  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","07:52:36","[ANPR_EVENT]","plate=3593УНП  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","07:52:31","[ANPR_EVENT]","plate=4709УАМ  conf=66%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","07:52:30","[ANPR_EVENT]","plate=7499УАА  conf=94%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","07:52:26","[ANPR_EVENT]","plate=5824КК  conf=14%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:52:21","[ANPR_EVENT]","plate=3839УАЕ  conf=86%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","07:52:20","[ANPR_EVENT]","plate=1727УКА  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","07:52:04","[ANPR_EVENT]","plate=4535УБЕ  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","07:52:00","[ANPR_EVENT]","plate=7117УНП  conf=90%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","07:51:51","[ANPR_EVENT]","plate=5843УЕК  conf=82%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","07:51:51","[ANPR_EVENT]","plate=4941УБЧ  conf=82%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","07:51:49","[ANPR_EVENT]","plate=7767УБР  conf=86%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","07:51:48","[ANPR_EVENT]","plate=1139УБХ  conf=86%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","07:51:47","[ANPR_EVENT]","plate=8665ОРА  conf=94%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","07:51:46","[ANPR_EVENT]","plate=9283УНП  conf=98%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","07:51:46","[ANPR_EVENT]","plate=2347УБЗ  conf=94%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","07:51:43","[ANPR_EVENT]","plate=1279ААХ  conf=50%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
